ZipCode|ZipCodeType|City|State|Lattitude|Longitude|Location
01350|PO Box|Monroe Bridge|MA|42.72|-72.98|NA-US-MA-MONROE BRIDGE
01351|Standard|Montague|MA|42.53|-72.53|NA-US-MA-MONTAGUE
01354|Standard|Gill|MA|42.70|-72.43|NA-US-MA-GILL
01355|Standard|New Salem|MA|42.50|-72.33|NA-US-MA-NEW SALEM
01360|Standard|Northfield|MA|42.70|-72.43|NA-US-MA-NORTHFIELD
01364|Standard|Orange|MA|42.59|-72.30|NA-US-MA-ORANGE
01366|Standard|Petersham|MA|42.48|-72.18|NA-US-MA-PETERSHAM
01367|Standard|Rowe|MA|42.70|-72.90|NA-US-MA-ROWE
01368|Standard|Royalston|MA|42.68|-72.18|NA-US-MA-ROYALSTON
01370|Standard|Shelburne Falls|MA|42.60|-72.74|NA-US-MA-SHELBURNE FALLS
01373|Standard|South Deerfield|MA|42.47|-72.59|NA-US-MA-SOUTH DEERFIELD
01375|Standard|Sunderland|MA|42.46|-72.58|NA-US-MA-SUNDERLAND
01376|Standard|Turners Falls|MA|42.59|-72.55|NA-US-MA-TURNERS FALLS
01378|Standard|Warwick|MA|42.68|-72.33|NA-US-MA-WARWICK
01379|Standard|Wendell|MA|42.55|-72.40|NA-US-MA-WENDELL
01380|Standard|Wendell Depot|MA|42.58|-72.37|NA-US-MA-WENDELL DEPOT
01420|Standard|Fitchburg|MA|42.58|-71.81|NA-US-MA-FITCHBURG
01430|Standard|Ashburnham|MA|42.63|-71.90|NA-US-MA-ASHBURNHAM
01431|Standard|Ashby|MA|42.68|-71.81|NA-US-MA-ASHBY
01432|Standard|Ayer|MA|42.56|-71.58|NA-US-MA-AYER
01434|Standard|Devens|MA|42.53|-71.61|NA-US-MA-DEVENS
01436|Standard|Baldwinville|MA|42.60|-72.07|NA-US-MA-BALDWINVILLE
01438|PO Box|East Templeton|MA|42.53|-72.05|NA-US-MA-EAST TEMPLETON
01440|Standard|Gardner|MA|42.58|-71.98|NA-US-MA-GARDNER
01441|Unique|Westminster|MA|42.58|-71.98|NA-US-MA-WESTMINSTER
01450|Standard|Groton|MA|42.60|-71.57|NA-US-MA-GROTON
01451|Standard|Harvard|MA|42.50|-71.58|NA-US-MA-HARVARD
01452|Standard|Hubbardston|MA|42.48|-72.01|NA-US-MA-HUBBARDSTON
01453|Standard|Leominster|MA|42.51|-71.77|NA-US-MA-LEOMINSTER
01460|Standard|Littleton|MA|42.53|-71.47|NA-US-MA-LITTLETON
01462|Standard|Lunenburg|MA|42.59|-71.72|NA-US-MA-LUNENBURG
01463|Standard|Pepperell|MA|42.66|-71.58|NA-US-MA-PEPPERELL
01464|Standard|Shirley|MA|42.54|-71.65|NA-US-MA-SHIRLEY
01467|PO Box|Still River|MA|42.49|-71.61|NA-US-MA-STILL RIVER
01468|Standard|Templeton|MA|42.55|-72.06|NA-US-MA-TEMPLETON
01469|Standard|Townsend|MA|42.66|-71.70|NA-US-MA-TOWNSEND
01470|Unique|Groton|MA|42.60|-71.57|NA-US-MA-GROTON
01471|Unique|Groton|MA|42.60|-71.57|NA-US-MA-GROTON
01472|PO Box|West Groton|MA|42.61|-71.62|NA-US-MA-WEST GROTON
01473|Standard|Westminster|MA|42.55|-71.90|NA-US-MA-WESTMINSTER
01474|Standard|West Townsend|MA|42.66|-71.74|NA-US-MA-WEST TOWNSEND
01475|Standard|Winchendon|MA|42.68|-72.04|NA-US-MA-WINCHENDON
01477|PO Box|Winchendon Springs|MA|42.69|-72.01|NA-US-MA-WINCHENDON SPRINGS
01501|Standard|Auburn|MA|42.20|-71.83|NA-US-MA-AUBURN
01503|Standard|Berlin|MA|42.38|-71.63|NA-US-MA-BERLIN
01504|Standard|Blackstone|MA|42.01|-71.50|NA-US-MA-BLACKSTONE
01505|Standard|Boylston|MA|42.35|-71.73|NA-US-MA-BOYLSTON
01506|Standard|Brookfield|MA|42.21|-72.10|NA-US-MA-BROOKFIELD
01507|Standard|Charlton|MA|42.13|-71.96|NA-US-MA-CHARLTON
01508|PO Box|Charlton City|MA|42.13|-71.96|NA-US-MA-CHARLTON CITY
01509|PO Box|Charlton Depot|MA|42.13|-71.96|NA-US-MA-CHARLTON DEPOT
01510|Standard|Clinton|MA|42.41|-71.68|NA-US-MA-CLINTON
01515|Standard|East Brookfield|MA|42.22|-72.04|NA-US-MA-EAST BROOKFIELD
01516|Standard|Douglas|MA|42.05|-71.73|NA-US-MA-DOUGLAS
01517|PO Box|East Princeton|MA|42.46|-71.89|NA-US-MA-EAST PRINCETON
01518|Standard|Fiskdale|MA|42.12|-72.11|NA-US-MA-FISKDALE
01519|Standard|Grafton|MA|42.20|-71.68|NA-US-MA-GRAFTON
01520|Standard|Holden|MA|42.35|-71.85|NA-US-MA-HOLDEN
01521|Standard|Holland|MA|42.05|-72.15|NA-US-MA-HOLLAND
01522|Standard|Jefferson|MA|42.38|-71.87|NA-US-MA-JEFFERSON
01523|Standard|Lancaster|MA|42.45|-71.66|NA-US-MA-LANCASTER
01524|Standard|Leicester|MA|42.25|-71.90|NA-US-MA-LEICESTER
01525|PO Box|Linwood|MA|42.05|-71.64|NA-US-MA-LINWOOD
01526|PO Box|Manchaug|MA|42.12|-71.76|NA-US-MA-MANCHAUG
01527|Standard|Millbury|MA|42.19|-71.76|NA-US-MA-MILLBURY
01529|Standard|Millville|MA|42.03|-71.58|NA-US-MA-MILLVILLE
01531|Standard|New Braintree|MA|42.31|-72.13|NA-US-MA-NEW BRAINTREE
01532|Standard|Northborough|MA|42.31|-71.64|NA-US-MA-NORTHBOROUGH
01534|Standard|Northbridge|MA|42.15|-71.65|NA-US-MA-NORTHBRIDGE
01535|Standard|North Brookfield|MA|42.27|-72.08|NA-US-MA-NORTH BROOKFIELD
01536|Standard|North Grafton|MA|42.23|-71.69|NA-US-MA-NORTH GRAFTON
01537|Standard|North Oxford|MA|42.16|-71.88|NA-US-MA-NORTH OXFORD
01538|PO Box|North Uxbridge|MA|42.05|-71.64|NA-US-MA-NORTH UXBRIDGE
01540|Standard|Oxford|MA|42.11|-71.87|NA-US-MA-OXFORD
01541|Standard|Princeton|MA|42.45|-71.86|NA-US-MA-PRINCETON
01542|Standard|Rochdale|MA|42.20|-71.90|NA-US-MA-ROCHDALE
01543|Standard|Rutland|MA|42.36|-71.95|NA-US-MA-RUTLAND
01545|Standard|Shrewsbury|MA|42.30|-71.71|NA-US-MA-SHREWSBURY
01546|Unique|Shrewsbury|MA|42.30|-71.71|NA-US-MA-SHREWSBURY
01550|Standard|Southbridge|MA|42.08|-72.03|NA-US-MA-SOUTHBRIDGE
01560|Standard|South Grafton|MA|42.17|-71.68|NA-US-MA-SOUTH GRAFTON
01561|PO Box|South Lancaster|MA|42.43|-71.69|NA-US-MA-SOUTH LANCASTER
01562|Standard|Spencer|MA|42.24|-71.99|NA-US-MA-SPENCER
01564|Standard|Sterling|MA|42.43|-71.75|NA-US-MA-STERLING
01566|Standard|Sturbridge|MA|42.09|-72.06|NA-US-MA-STURBRIDGE
01568|Standard|Upton|MA|42.17|-71.61|NA-US-MA-UPTON
01569|Standard|Uxbridge|MA|42.08|-71.60|NA-US-MA-UXBRIDGE
01570|Standard|Webster|MA|42.04|-71.87|NA-US-MA-WEBSTER
01571|Standard|Dudley|MA|42.05|-71.93|NA-US-MA-DUDLEY
01580|Unique|Westborough|MA|42.26|-71.61|NA-US-MA-WESTBOROUGH
01581|Standard|Westborough|MA|42.26|-71.61|NA-US-MA-WESTBOROUGH
01582|Unique|Westborough|MA|42.26|-71.61|NA-US-MA-WESTBOROUGH
01583|Standard|West Boylston|MA|42.36|-71.78|NA-US-MA-WEST BOYLSTON
01585|Standard|West Brookfield|MA|42.23|-72.14|NA-US-MA-WEST BROOKFIELD
01586|PO Box|West Millbury|MA|42.19|-71.76|NA-US-MA-WEST MILLBURY
01588|Standard|Whitinsville|MA|42.11|-71.67|NA-US-MA-WHITINSVILLE
01590|Standard|Sutton|MA|42.15|-71.76|NA-US-MA-SUTTON
01601|PO Box|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01602|Standard|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01603|Standard|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01604|Standard|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01605|Standard|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01606|Standard|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01607|Standard|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01608|Standard|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01609|Standard|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01610|Standard|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01611|Standard|Cherry Valley|MA|42.23|-71.87|NA-US-MA-CHERRY VALLEY
01612|Standard|Paxton|MA|42.31|-71.93|NA-US-MA-PAXTON
01613|PO Box|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01614|PO Box|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01615|PO Box|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01653|Unique|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01654|Unique|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01655|Standard|Worcester|MA|42.26|-71.80|NA-US-MA-WORCESTER
01701|Standard|Framingham|MA|42.30|-71.43|NA-US-MA-FRAMINGHAM
01702|Standard|Framingham|MA|42.30|-71.43|NA-US-MA-FRAMINGHAM
01703|PO Box|Framingham|MA|42.30|-71.43|NA-US-MA-FRAMINGHAM
01704|PO Box|Framingham|MA|42.30|-71.43|NA-US-MA-FRAMINGHAM
01705|PO Box|Framingham|MA|42.30|-71.43|NA-US-MA-FRAMINGHAM
01718|Standard|Village Of Nagog Woods|MA|42.51|-71.41|NA-US-MA-VILLAGE OF NAGOG WOODS
01719|Standard|Boxborough|MA|42.50|-71.50|NA-US-MA-BOXBOROUGH
01720|Standard|Acton|MA|42.48|-71.46|NA-US-MA-ACTON
01721|Standard|Ashland|MA|42.25|-71.46|NA-US-MA-ASHLAND
01730|Standard|Bedford|MA|42.48|-71.26|NA-US-MA-BEDFORD
01731|Standard|Hanscom Afb|MA|42.46|-71.28|NA-US-MA-HANSCOM AFB
01740|Standard|Bolton|MA|42.43|-71.60|NA-US-MA-BOLTON
01741|Standard|Carlisle|MA|42.53|-71.35|NA-US-MA-CARLISLE
01742|Standard|Concord|MA|42.45|-71.35|NA-US-MA-CONCORD
01745|Standard|Fayville|MA|42.29|-71.50|NA-US-MA-FAYVILLE
01746|Standard|Holliston|MA|42.20|-71.43|NA-US-MA-HOLLISTON
01747|Standard|Hopedale|MA|42.12|-71.54|NA-US-MA-HOPEDALE
01748|Standard|Hopkinton|MA|42.22|-71.52|NA-US-MA-HOPKINTON
01749|Standard|Hudson|MA|42.39|-71.56|NA-US-MA-HUDSON
01752|Standard|Marlborough|MA|42.34|-71.54|NA-US-MA-MARLBOROUGH
01754|Standard|Maynard|MA|42.42|-71.45|NA-US-MA-MAYNARD
01756|Standard|Mendon|MA|42.10|-71.55|NA-US-MA-MENDON
01757|Standard|Milford|MA|42.14|-71.51|NA-US-MA-MILFORD
01760|Standard|Natick|MA|42.28|-71.35|NA-US-MA-NATICK
01770|Standard|Sherborn|MA|42.23|-71.36|NA-US-MA-SHERBORN
01772|Standard|Southborough|MA|42.30|-71.51|NA-US-MA-SOUTHBOROUGH
01773|Standard|Lincoln|MA|42.41|-71.30|NA-US-MA-LINCOLN
01775|Standard|Stow|MA|42.43|-71.50|NA-US-MA-STOW
01776|Standard|Sudbury|MA|42.36|-71.40|NA-US-MA-SUDBURY
01778|Standard|Wayland|MA|42.36|-71.36|NA-US-MA-WAYLAND
01784|PO Box|Woodville|MA|42.23|-71.55|NA-US-MA-WOODVILLE
01801|Standard|Woburn|MA|42.48|-71.15|NA-US-MA-WOBURN
01803|Standard|Burlington|MA|42.50|-71.20|NA-US-MA-BURLINGTON
01805|Unique|Burlington|MA|42.50|-71.20|NA-US-MA-BURLINGTON
01806|Unique|Woburn|MA|42.47|-71.15|NA-US-MA-WOBURN
01807|Unique|Woburn|MA|42.48|-71.15|NA-US-MA-WOBURN
01808|Unique|Woburn|MA|42.50|-71.12|NA-US-MA-WOBURN
01810|Standard|Andover|MA|42.65|-71.14|NA-US-MA-ANDOVER
01812|Unique|Andover|MA|42.65|-71.14|NA-US-MA-ANDOVER
01813|Unique|Woburn|MA|42.48|-71.15|NA-US-MA-WOBURN
01815|Unique|Woburn|MA|42.48|-71.15|NA-US-MA-WOBURN
01821|Standard|Billerica|MA|42.55|-71.26|NA-US-MA-BILLERICA
01822|PO Box|Billerica|MA|42.55|-71.26|NA-US-MA-BILLERICA
01824|Standard|Chelmsford|MA|42.59|-71.36|NA-US-MA-CHELMSFORD
01826|Standard|Dracut|MA|42.66|-71.30|NA-US-MA-DRACUT
01827|Standard|Dunstable|MA|42.66|-71.48|NA-US-MA-DUNSTABLE
01830|Standard|Haverhill|MA|42.78|-71.08|NA-US-MA-HAVERHILL
01831|PO Box|Haverhill|MA|42.78|-71.08|NA-US-MA-HAVERHILL
01832|Standard|Haverhill|MA|42.78|-71.08|NA-US-MA-HAVERHILL
01833|Standard|Georgetown|MA|42.73|-70.98|NA-US-MA-GEORGETOWN
01834|Standard|Groveland|MA|42.75|-71.03|NA-US-MA-GROVELAND
01835|Standard|Haverhill|MA|42.78|-71.08|NA-US-MA-HAVERHILL
01840|Standard|Lawrence|MA|42.70|-71.16|NA-US-MA-LAWRENCE
01841|Standard|Lawrence|MA|42.70|-71.16|NA-US-MA-LAWRENCE
01842|PO Box|Lawrence|MA|42.70|-71.16|NA-US-MA-LAWRENCE
01843|Standard|Lawrence|MA|42.70|-71.16|NA-US-MA-LAWRENCE
01844|Standard|Methuen|MA|42.71|-71.18|NA-US-MA-METHUEN
01845|Standard|North Andover|MA|42.70|-71.11|NA-US-MA-NORTH ANDOVER
01850|Standard|Lowell|MA|42.63|-71.32|NA-US-MA-LOWELL
01851|Standard|Lowell|MA|42.63|-71.32|NA-US-MA-LOWELL
01852|Standard|Lowell|MA|42.63|-71.32|NA-US-MA-LOWELL
01853|PO Box|Lowell|MA|42.63|-71.32|NA-US-MA-LOWELL
01854|Standard|Lowell|MA|42.63|-71.32|NA-US-MA-LOWELL
01860|Standard|Merrimac|MA|42.83|-71.00|NA-US-MA-MERRIMAC
01862|Standard|North Billerica|MA|42.57|-71.29|NA-US-MA-NORTH BILLERICA
01863|Standard|North Chelmsford|MA|42.63|-71.39|NA-US-MA-NORTH CHELMSFORD
01864|Standard|North Reading|MA|42.56|-71.06|NA-US-MA-NORTH READING
01865|PO Box|Nutting Lake|MA|42.54|-71.25|NA-US-MA-NUTTING LAKE
01866|PO Box|Pinehurst|MA|42.53|-71.23|NA-US-MA-PINEHURST
01867|Standard|Reading|MA|42.53|-71.10|NA-US-MA-READING
01876|Standard|Tewksbury|MA|42.61|-71.23|NA-US-MA-TEWKSBURY
01879|Standard|Tyngsboro|MA|42.68|-71.41|NA-US-MA-TYNGSBORO
01880|Standard|Wakefield|MA|42.50|-71.06|NA-US-MA-WAKEFIELD
01885|PO Box|West Boxford|MA|42.67|-71.03|NA-US-MA-WEST BOXFORD
01886|Standard|Westford|MA|42.58|-71.43|NA-US-MA-WESTFORD
01887|Standard|Wilmington|MA|42.55|-71.16|NA-US-MA-WILMINGTON
01888|PO Box|Woburn|MA|42.48|-71.15|NA-US-MA-WOBURN
01889|Unique|North Reading|MA|42.56|-71.06|NA-US-MA-NORTH READING
01890|Standard|Winchester|MA|42.45|-71.14|NA-US-MA-WINCHESTER
01899|Unique|Andover|MA|42.65|-71.14|NA-US-MA-ANDOVER
01901|Standard|Lynn|MA|42.47|-70.96|NA-US-MA-LYNN
01902|Standard|Lynn|MA|42.47|-70.96|NA-US-MA-LYNN
01903|PO Box|Lynn|MA|42.47|-70.96|NA-US-MA-LYNN
01904|Standard|Lynn|MA|42.47|-70.96|NA-US-MA-LYNN
01905|Standard|Lynn|MA|42.47|-70.96|NA-US-MA-LYNN
01906|Standard|Saugus|MA|42.46|-71.01|NA-US-MA-SAUGUS
01907|Standard|Swampscott|MA|42.46|-70.89|NA-US-MA-SWAMPSCOTT
01908|Standard|Nahant|MA|42.42|-70.92|NA-US-MA-NAHANT
01910|Unique|Lynn|MA|42.47|-70.96|NA-US-MA-LYNN
01913|Standard|Amesbury|MA|42.85|-70.92|NA-US-MA-AMESBURY
01915|Standard|Beverly|MA|42.55|-70.84|NA-US-MA-BEVERLY
01921|Standard|Boxford|MA|42.67|-70.98|NA-US-MA-BOXFORD
01922|Standard|Byfield|MA|42.75|-70.93|NA-US-MA-BYFIELD
01923|Standard|Danvers|MA|42.57|-70.95|NA-US-MA-DANVERS
01929|Standard|Essex|MA|42.63|-70.77|NA-US-MA-ESSEX
01930|Standard|Gloucester|MA|42.62|-70.66|NA-US-MA-GLOUCESTER
01931|PO Box|Gloucester|MA|42.62|-70.66|NA-US-MA-GLOUCESTER
01936|PO Box|Hamilton|MA|42.61|-70.86|NA-US-MA-HAMILTON
01937|PO Box|Hathorne|MA|42.57|-70.95|NA-US-MA-HATHORNE
01938|Standard|Ipswich|MA|42.67|-70.83|NA-US-MA-IPSWICH
01940|Standard|Lynnfield|MA|42.53|-71.04|NA-US-MA-LYNNFIELD
01944|Standard|Manchester|MA|42.56|-70.76|NA-US-MA-MANCHESTER
01945|Standard|Marblehead|MA|42.50|-70.85|NA-US-MA-MARBLEHEAD
01949|Standard|Middleton|MA|42.60|-71.01|NA-US-MA-MIDDLETON
01950|Standard|Newburyport|MA|42.81|-70.88|NA-US-MA-NEWBURYPORT
01951|Standard|Newbury|MA|42.80|-71.00|NA-US-MA-NEWBURY
01952|Standard|Salisbury|MA|42.83|-70.84|NA-US-MA-SALISBURY
01960|Standard|Peabody|MA|42.53|-70.97|NA-US-MA-PEABODY
01961|PO Box|Peabody|MA|42.53|-70.97|NA-US-MA-PEABODY
01965|PO Box|Prides Crossing|MA|42.56|-70.86|NA-US-MA-PRIDES CROSSING
01966|Standard|Rockport|MA|42.64|-70.61|NA-US-MA-ROCKPORT
01969|Standard|Rowley|MA|42.71|-70.87|NA-US-MA-ROWLEY
01970|Standard|Salem|MA|42.51|-70.90|NA-US-MA-SALEM
01971|PO Box|Salem|MA|42.51|-70.89|NA-US-MA-SALEM
01982|Standard|South Hamilton|MA|42.62|-70.86|NA-US-MA-SOUTH HAMILTON
01983|Standard|Topsfield|MA|42.63|-70.95|NA-US-MA-TOPSFIELD
01984|Standard|Wenham|MA|42.60|-70.88|NA-US-MA-WENHAM
01985|Standard|West Newbury|MA|42.80|-71.00|NA-US-MA-WEST NEWBURY
02018|PO Box|Accord|MA|42.17|-70.88|NA-US-MA-ACCORD
02019|Standard|Bellingham|MA|42.09|-71.47|NA-US-MA-BELLINGHAM
02020|PO Box|Brant Rock|MA|42.08|-70.64|NA-US-MA-BRANT ROCK
02021|Standard|Canton|MA|42.15|-71.13|NA-US-MA-CANTON
02025|Standard|Cohasset|MA|42.23|-70.80|NA-US-MA-COHASSET
02026|Standard|Dedham|MA|42.24|-71.17|NA-US-MA-DEDHAM
02027|PO Box|Dedham|MA|42.24|-71.17|NA-US-MA-DEDHAM
02030|Standard|Dover|MA|42.24|-71.27|NA-US-MA-DOVER
02031|Standard|East Mansfield|MA|42.02|-71.17|NA-US-MA-EAST MANSFIELD
02032|Standard|East Walpole|MA|42.15|-71.21|NA-US-MA-EAST WALPOLE
02035|Standard|Foxboro|MA|42.06|-71.24|NA-US-MA-FOXBORO
02038|Standard|Franklin|MA|42.08|-71.38|NA-US-MA-FRANKLIN
02040|PO Box|Greenbush|MA|42.19|-70.76|NA-US-MA-GREENBUSH
02041|PO Box|Green Harbor|MA|42.10|-70.71|NA-US-MA-GREEN HARBOR
02043|Standard|Hingham|MA|42.23|-70.88|NA-US-MA-HINGHAM
02044|Unique|Hingham|MA|42.23|-70.88|NA-US-MA-HINGHAM
02045|Standard|Hull|MA|42.30|-70.90|NA-US-MA-HULL
02047|PO Box|Humarock|MA|42.19|-70.76|NA-US-MA-HUMAROCK
02048|Standard|Mansfield|MA|42.02|-71.21|NA-US-MA-MANSFIELD
02050|Standard|Marshfield|MA|42.09|-70.70|NA-US-MA-MARSHFIELD
02051|PO Box|Marshfield Hills|MA|42.15|-70.73|NA-US-MA-MARSHFIELD HILLS
02052|Standard|Medfield|MA|42.18|-71.30|NA-US-MA-MEDFIELD
02053|Standard|Medway|MA|42.13|-71.40|NA-US-MA-MEDWAY
02054|Standard|Millis|MA|42.16|-71.35|NA-US-MA-MILLIS
02055|PO Box|Minot|MA|42.19|-70.76|NA-US-MA-MINOT
02056|Standard|Norfolk|MA|42.11|-71.31|NA-US-MA-NORFOLK
02059|PO Box|North Marshfield|MA|42.10|-70.71|NA-US-MA-NORTH MARSHFIELD
02060|PO Box|North Scituate|MA|42.21|-70.76|NA-US-MA-NORTH SCITUATE
02061|Standard|Norwell|MA|42.16|-70.78|NA-US-MA-NORWELL
02062|Standard|Norwood|MA|42.18|-71.19|NA-US-MA-NORWOOD
02065|PO Box|Ocean Bluff|MA|42.10|-70.71|NA-US-MA-OCEAN BLUFF
02066|Standard|Scituate|MA|42.18|-70.73|NA-US-MA-SCITUATE
02067|Standard|Sharon|MA|42.11|-71.18|NA-US-MA-SHARON
02070|PO Box|Sheldonville|MA|42.05|-71.35|NA-US-MA-SHELDONVILLE
02071|Standard|South Walpole|MA|42.09|-71.27|NA-US-MA-SOUTH WALPOLE
02072|Standard|Stoughton|MA|42.11|-71.10|NA-US-MA-STOUGHTON
02081|Standard|Walpole|MA|42.13|-71.24|NA-US-MA-WALPOLE
02090|Standard|Westwood|MA|42.21|-71.21|NA-US-MA-WESTWOOD
02093|Standard|Wrentham|MA|42.06|-71.33|NA-US-MA-WRENTHAM
02108|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02109|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02110|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02111|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02112|PO Box|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02113|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02114|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02115|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02116|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02117|PO Box|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02118|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02119|Standard|Roxbury|MA|42.35|-71.06|NA-US-MA-ROXBURY
02120|Standard|Roxbury Crossing|MA|42.35|-71.06|NA-US-MA-ROXBURY CROSSING
02121|Standard|Dorchester|MA|42.35|-71.06|NA-US-MA-DORCHESTER
02122|Standard|Dorchester|MA|42.35|-71.06|NA-US-MA-DORCHESTER
02123|PO Box|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02124|Standard|Dorchester Center|MA|42.35|-71.06|NA-US-MA-DORCHESTER CENTER
02125|Standard|Dorchester|MA|42.35|-71.06|NA-US-MA-DORCHESTER
02126|Standard|Mattapan|MA|42.26|-71.10|NA-US-MA-MATTAPAN
02127|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02128|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02129|Standard|Charlestown|MA|42.38|-71.06|NA-US-MA-CHARLESTOWN
02130|Standard|Jamaica Plain|MA|42.30|-71.11|NA-US-MA-JAMAICA PLAIN
02131|Standard|Roslindale|MA|42.28|-71.13|NA-US-MA-ROSLINDALE
02132|Standard|West Roxbury|MA|42.28|-71.16|NA-US-MA-WEST ROXBURY
02133|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02134|Standard|Allston|MA|42.35|-71.13|NA-US-MA-ALLSTON
02135|Standard|Brighton|MA|42.35|-71.15|NA-US-MA-BRIGHTON
02136|Standard|Hyde Park|MA|42.26|-71.11|NA-US-MA-HYDE PARK
02137|PO Box|Readville|MA|42.25|-71.12|NA-US-MA-READVILLE
02138|Standard|Cambridge|MA|42.37|-71.11|NA-US-MA-CAMBRIDGE
02139|Standard|Cambridge|MA|42.37|-71.11|NA-US-MA-CAMBRIDGE
02140|Standard|Cambridge|MA|42.37|-71.11|NA-US-MA-CAMBRIDGE
02141|Standard|Cambridge|MA|42.37|-71.11|NA-US-MA-CAMBRIDGE
02142|Standard|Cambridge|MA|42.37|-71.11|NA-US-MA-CAMBRIDGE
02143|Standard|Somerville|MA|42.39|-71.10|NA-US-MA-SOMERVILLE
02144|Standard|Somerville|MA|42.39|-71.10|NA-US-MA-SOMERVILLE
02145|Standard|Somerville|MA|42.39|-71.10|NA-US-MA-SOMERVILLE
02148|Standard|Malden|MA|42.43|-71.05|NA-US-MA-MALDEN
02149|Standard|Everett|MA|42.40|-71.05|NA-US-MA-EVERETT
02150|Standard|Chelsea|MA|42.39|-71.03|NA-US-MA-CHELSEA
02151|Standard|Revere|MA|42.41|-70.99|NA-US-MA-REVERE
02152|Standard|Winthrop|MA|42.37|-70.98|NA-US-MA-WINTHROP
02153|PO Box|Medford|MA|42.42|-71.10|NA-US-MA-MEDFORD
02155|Standard|Medford|MA|42.42|-71.10|NA-US-MA-MEDFORD
02156|PO Box|West Medford|MA|42.42|-71.13|NA-US-MA-WEST MEDFORD
02163|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02169|Standard|Quincy|MA|42.26|-71.00|NA-US-MA-QUINCY
02170|Standard|Quincy|MA|42.26|-71.00|NA-US-MA-QUINCY
02171|Standard|Quincy|MA|42.26|-71.00|NA-US-MA-QUINCY
02176|Standard|Melrose|MA|42.45|-71.05|NA-US-MA-MELROSE
02180|Standard|Stoneham|MA|42.47|-71.09|NA-US-MA-STONEHAM
02184|Standard|Braintree|MA|42.20|-71.00|NA-US-MA-BRAINTREE
02185|PO Box|Braintree|MA|42.20|-71.00|NA-US-MA-BRAINTREE
02186|Standard|Milton|MA|42.24|-71.08|NA-US-MA-MILTON
02187|PO Box|Milton Village|MA|42.26|-71.08|NA-US-MA-MILTON VILLAGE
02188|Standard|Weymouth|MA|42.20|-70.94|NA-US-MA-WEYMOUTH
02189|Standard|East Weymouth|MA|42.20|-70.94|NA-US-MA-EAST WEYMOUTH
02190|Standard|South Weymouth|MA|42.20|-70.94|NA-US-MA-SOUTH WEYMOUTH
02191|Standard|North Weymouth|MA|42.20|-70.94|NA-US-MA-NORTH WEYMOUTH
02196|PO Box|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02199|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02201|Unique|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02203|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02204|Unique|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02205|PO Box|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02206|Unique|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02207|Unique|Boston|MA|42.35|-71.05|NA-US-MA-BOSTON
02210|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02211|Unique|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02212|Unique|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02215|Standard|Boston|MA|42.35|-71.06|NA-US-MA-BOSTON
02216|Unique|Boston|MA|42.34|-71.07|NA-US-MA-BOSTON
